interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,last_modified_local,last_modified_utc,zone,generation_forecast
2025-11-28 07:00:00-05:00,2025-11-28 12:00:00+00:00,2025-11-28 08:00:00-05:00,2025-11-28 13:00:00+00:00,2025-11-28 06:33:09-05:00,2025-11-28 11:33:09+00:00,2025-11-28 06:56:00-05:00,2025-11-28 11:56:00+00:00,West,1260.5
2025-11-28 08:00:00-05:00,2025-11-28 13:00:00+00:00,2025-11-28 09:00:00-05:00,2025-11-28 14:00:00+00:00,2025-11-28 07:33:12-05:00,2025-11-28 12:33:12+00:00,2025-11-28 07:56:00-05:00,2025-11-28 12:56:00+00:00,West,1243.4
2025-11-28 09:00:00-05:00,2025-11-28 14:00:00+00:00,2025-11-28 10:00:00-05:00,2025-11-28 15:00:00+00:00,2025-11-28 08:33:12-05:00,2025-11-28 13:33:12+00:00,2025-11-28 08:56:00-05:00,2025-11-28 13:56:00+00:00,West,1275.0
2025-11-28 10:00:00-05:00,2025-11-28 15:00:00+00:00,2025-11-28 11:00:00-05:00,2025-11-28 16:00:00+00:00,2025-11-28 09:33:13-05:00,2025-11-28 14:33:13+00:00,2025-11-28 09:56:00-05:00,2025-11-28 14:56:00+00:00,West,1246.2
2025-11-28 11:00:00-05:00,2025-11-28 16:00:00+00:00,2025-11-28 12:00:00-05:00,2025-11-28 17:00:00+00:00,2025-11-28 10:33:12-05:00,2025-11-28 15:33:12+00:00,2025-11-28 10:56:00-05:00,2025-11-28 15:56:00+00:00,West,1317.8
2025-11-28 12:00:00-05:00,2025-11-28 17:00:00+00:00,2025-11-28 13:00:00-05:00,2025-11-28 18:00:00+00:00,2025-11-28 11:33:13-05:00,2025-11-28 16:33:13+00:00,2025-11-28 11:56:00-05:00,2025-11-28 16:56:00+00:00,West,1333.1
2025-11-28 13:00:00-05:00,2025-11-28 18:00:00+00:00,2025-11-28 14:00:00-05:00,2025-11-28 19:00:00+00:00,2025-11-28 12:33:13-05:00,2025-11-28 17:33:13+00:00,2025-11-28 12:56:00-05:00,2025-11-28 17:56:00+00:00,West,1302.6
2025-11-28 14:00:00-05:00,2025-11-28 19:00:00+00:00,2025-11-28 15:00:00-05:00,2025-11-28 20:00:00+00:00,2025-11-28 13:33:13-05:00,2025-11-28 18:33:13+00:00,2025-11-28 13:56:00-05:00,2025-11-28 18:56:00+00:00,West,1219.9
2025-11-28 15:00:00-05:00,2025-11-28 20:00:00+00:00,2025-11-28 16:00:00-05:00,2025-11-28 21:00:00+00:00,2025-11-28 14:33:14-05:00,2025-11-28 19:33:14+00:00,2025-11-28 14:56:00-05:00,2025-11-28 19:56:00+00:00,West,1219.2
2025-11-28 16:00:00-05:00,2025-11-28 21:00:00+00:00,2025-11-28 17:00:00-05:00,2025-11-28 22:00:00+00:00,2025-11-28 15:33:13-05:00,2025-11-28 20:33:13+00:00,2025-11-28 15:56:00-05:00,2025-11-28 20:56:00+00:00,West,1024.4
2025-11-28 17:00:00-05:00,2025-11-28 22:00:00+00:00,2025-11-28 18:00:00-05:00,2025-11-28 23:00:00+00:00,2025-11-28 16:33:13-05:00,2025-11-28 21:33:13+00:00,2025-11-28 16:56:00-05:00,2025-11-28 21:56:00+00:00,West,1033.5
2025-11-28 18:00:00-05:00,2025-11-28 23:00:00+00:00,2025-11-28 19:00:00-05:00,2025-11-29 00:00:00+00:00,2025-11-28 17:33:13-05:00,2025-11-28 22:33:13+00:00,2025-11-28 17:56:00-05:00,2025-11-28 22:56:00+00:00,West,873.3
2025-11-28 19:00:00-05:00,2025-11-29 00:00:00+00:00,2025-11-28 20:00:00-05:00,2025-11-29 01:00:00+00:00,2025-11-28 18:33:09-05:00,2025-11-28 23:33:09+00:00,2025-11-28 18:56:00-05:00,2025-11-28 23:56:00+00:00,West,807.2
2025-11-28 20:00:00-05:00,2025-11-29 01:00:00+00:00,2025-11-28 21:00:00-05:00,2025-11-29 02:00:00+00:00,2025-11-28 19:33:09-05:00,2025-11-29 00:33:09+00:00,2025-11-28 19:56:00-05:00,2025-11-29 00:56:00+00:00,West,745.7
2025-11-28 21:00:00-05:00,2025-11-29 02:00:00+00:00,2025-11-28 22:00:00-05:00,2025-11-29 03:00:00+00:00,2025-11-28 20:33:09-05:00,2025-11-29 01:33:09+00:00,2025-11-28 20:56:00-05:00,2025-11-29 01:56:00+00:00,West,663.4
2025-11-28 22:00:00-05:00,2025-11-29 03:00:00+00:00,2025-11-28 23:00:00-05:00,2025-11-29 04:00:00+00:00,2025-11-28 21:33:09-05:00,2025-11-29 02:33:09+00:00,2025-11-28 21:56:00-05:00,2025-11-29 02:56:00+00:00,West,616.7
2025-11-28 23:00:00-05:00,2025-11-29 04:00:00+00:00,2025-11-29 00:00:00-05:00,2025-11-29 05:00:00+00:00,2025-11-28 22:33:09-05:00,2025-11-29 03:33:09+00:00,2025-11-28 22:56:00-05:00,2025-11-29 03:56:00+00:00,West,555.5
2025-11-29 00:00:00-05:00,2025-11-29 05:00:00+00:00,2025-11-29 01:00:00-05:00,2025-11-29 06:00:00+00:00,2025-11-28 23:33:09-05:00,2025-11-29 04:33:09+00:00,2025-11-28 23:56:00-05:00,2025-11-29 04:56:00+00:00,West,508.7
2025-11-29 01:00:00-05:00,2025-11-29 06:00:00+00:00,2025-11-29 02:00:00-05:00,2025-11-29 07:00:00+00:00,2025-11-29 00:33:10-05:00,2025-11-29 05:33:10+00:00,2025-11-29 00:56:00-05:00,2025-11-29 05:56:00+00:00,West,422.5
2025-11-29 02:00:00-05:00,2025-11-29 07:00:00+00:00,2025-11-29 03:00:00-05:00,2025-11-29 08:00:00+00:00,2025-11-29 01:33:10-05:00,2025-11-29 06:33:10+00:00,2025-11-29 01:56:00-05:00,2025-11-29 06:56:00+00:00,West,546.8
2025-11-29 03:00:00-05:00,2025-11-29 08:00:00+00:00,2025-11-29 04:00:00-05:00,2025-11-29 09:00:00+00:00,2025-11-29 02:33:09-05:00,2025-11-29 07:33:09+00:00,2025-11-29 02:56:00-05:00,2025-11-29 07:56:00+00:00,West,381.5
2025-11-29 04:00:00-05:00,2025-11-29 09:00:00+00:00,2025-11-29 05:00:00-05:00,2025-11-29 10:00:00+00:00,2025-11-29 03:33:13-05:00,2025-11-29 08:33:13+00:00,2025-11-29 03:56:00-05:00,2025-11-29 08:56:00+00:00,West,194.3
2025-11-29 05:00:00-05:00,2025-11-29 10:00:00+00:00,2025-11-29 06:00:00-05:00,2025-11-29 11:00:00+00:00,2025-11-29 04:33:09-05:00,2025-11-29 09:33:09+00:00,2025-11-29 04:56:00-05:00,2025-11-29 09:56:00+00:00,West,110.6
2025-11-29 06:00:00-05:00,2025-11-29 11:00:00+00:00,2025-11-29 07:00:00-05:00,2025-11-29 12:00:00+00:00,2025-11-29 05:33:13-05:00,2025-11-29 10:33:13+00:00,2025-11-29 05:56:00-05:00,2025-11-29 10:56:00+00:00,West,91.8
2025-11-29 07:00:00-05:00,2025-11-29 12:00:00+00:00,2025-11-29 08:00:00-05:00,2025-11-29 13:00:00+00:00,2025-11-29 06:33:19-05:00,2025-11-29 11:33:19+00:00,2025-11-29 06:56:00-05:00,2025-11-29 11:56:00+00:00,West,46.2
2025-11-29 08:00:00-05:00,2025-11-29 13:00:00+00:00,2025-11-29 09:00:00-05:00,2025-11-29 14:00:00+00:00,2025-11-29 07:33:13-05:00,2025-11-29 12:33:13+00:00,2025-11-29 07:56:00-05:00,2025-11-29 12:56:00+00:00,West,60.4
2025-11-29 09:00:00-05:00,2025-11-29 14:00:00+00:00,2025-11-29 10:00:00-05:00,2025-11-29 15:00:00+00:00,2025-11-29 08:33:09-05:00,2025-11-29 13:33:09+00:00,2025-11-29 08:56:00-05:00,2025-11-29 13:56:00+00:00,West,40.0
2025-11-29 10:00:00-05:00,2025-11-29 15:00:00+00:00,2025-11-29 11:00:00-05:00,2025-11-29 16:00:00+00:00,2025-11-29 09:33:14-05:00,2025-11-29 14:33:14+00:00,2025-11-29 09:56:00-05:00,2025-11-29 14:56:00+00:00,West,19.3
2025-11-29 11:00:00-05:00,2025-11-29 16:00:00+00:00,2025-11-29 12:00:00-05:00,2025-11-29 17:00:00+00:00,2025-11-29 10:33:15-05:00,2025-11-29 15:33:15+00:00,2025-11-29 10:56:00-05:00,2025-11-29 15:56:00+00:00,West,21.9
2025-11-29 12:00:00-05:00,2025-11-29 17:00:00+00:00,2025-11-29 13:00:00-05:00,2025-11-29 18:00:00+00:00,2025-11-29 11:33:15-05:00,2025-11-29 16:33:15+00:00,2025-11-29 11:56:00-05:00,2025-11-29 16:56:00+00:00,West,22.6
2025-11-29 13:00:00-05:00,2025-11-29 18:00:00+00:00,2025-11-29 14:00:00-05:00,2025-11-29 19:00:00+00:00,2025-11-29 12:33:15-05:00,2025-11-29 17:33:15+00:00,2025-11-29 12:56:00-05:00,2025-11-29 17:56:00+00:00,West,28.9
2025-11-29 14:00:00-05:00,2025-11-29 19:00:00+00:00,2025-11-29 15:00:00-05:00,2025-11-29 20:00:00+00:00,2025-11-29 13:33:14-05:00,2025-11-29 18:33:14+00:00,2025-11-29 13:56:00-05:00,2025-11-29 18:56:00+00:00,West,42.4
2025-11-29 15:00:00-05:00,2025-11-29 20:00:00+00:00,2025-11-29 16:00:00-05:00,2025-11-29 21:00:00+00:00,2025-11-29 14:33:19-05:00,2025-11-29 19:33:19+00:00,2025-11-29 14:56:00-05:00,2025-11-29 19:56:00+00:00,West,103.9
2025-11-29 16:00:00-05:00,2025-11-29 21:00:00+00:00,2025-11-29 17:00:00-05:00,2025-11-29 22:00:00+00:00,2025-11-29 15:33:14-05:00,2025-11-29 20:33:14+00:00,2025-11-29 15:56:00-05:00,2025-11-29 20:56:00+00:00,West,191.9
2025-11-29 17:00:00-05:00,2025-11-29 22:00:00+00:00,2025-11-29 18:00:00-05:00,2025-11-29 23:00:00+00:00,2025-11-29 16:33:14-05:00,2025-11-29 21:33:14+00:00,2025-11-29 16:56:00-05:00,2025-11-29 21:56:00+00:00,West,294.4
2025-11-29 18:00:00-05:00,2025-11-29 23:00:00+00:00,2025-11-29 19:00:00-05:00,2025-11-30 00:00:00+00:00,2025-11-29 17:33:14-05:00,2025-11-29 22:33:14+00:00,2025-11-29 17:56:00-05:00,2025-11-29 22:56:00+00:00,West,475.5
2025-11-29 19:00:00-05:00,2025-11-30 00:00:00+00:00,2025-11-29 20:00:00-05:00,2025-11-30 01:00:00+00:00,2025-11-29 18:33:15-05:00,2025-11-29 23:33:15+00:00,2025-11-29 18:56:00-05:00,2025-11-29 23:56:00+00:00,West,692.5
2025-11-29 20:00:00-05:00,2025-11-30 01:00:00+00:00,2025-11-29 21:00:00-05:00,2025-11-30 02:00:00+00:00,2025-11-29 19:33:19-05:00,2025-11-30 00:33:19+00:00,2025-11-29 19:56:00-05:00,2025-11-30 00:56:00+00:00,West,788.9
2025-11-29 21:00:00-05:00,2025-11-30 02:00:00+00:00,2025-11-29 22:00:00-05:00,2025-11-30 03:00:00+00:00,2025-11-29 20:33:09-05:00,2025-11-30 01:33:09+00:00,2025-11-29 20:56:00-05:00,2025-11-30 01:56:00+00:00,West,1087.2
2025-11-29 22:00:00-05:00,2025-11-30 03:00:00+00:00,2025-11-29 23:00:00-05:00,2025-11-30 04:00:00+00:00,2025-11-29 21:33:10-05:00,2025-11-30 02:33:10+00:00,2025-11-29 21:56:00-05:00,2025-11-30 02:56:00+00:00,West,1112.8
2025-11-29 23:00:00-05:00,2025-11-30 04:00:00+00:00,2025-11-30 00:00:00-05:00,2025-11-30 05:00:00+00:00,2025-11-29 22:33:09-05:00,2025-11-30 03:33:09+00:00,2025-11-29 22:56:00-05:00,2025-11-30 03:56:00+00:00,West,1122.9
2025-11-30 00:00:00-05:00,2025-11-30 05:00:00+00:00,2025-11-30 01:00:00-05:00,2025-11-30 06:00:00+00:00,2025-11-29 23:33:09-05:00,2025-11-30 04:33:09+00:00,2025-11-29 23:56:00-05:00,2025-11-30 04:56:00+00:00,West,1227.3
2025-11-30 01:00:00-05:00,2025-11-30 06:00:00+00:00,2025-11-30 02:00:00-05:00,2025-11-30 07:00:00+00:00,2025-11-30 00:33:09-05:00,2025-11-30 05:33:09+00:00,2025-11-30 00:56:00-05:00,2025-11-30 05:56:00+00:00,West,1226.8
2025-11-30 02:00:00-05:00,2025-11-30 07:00:00+00:00,2025-11-30 03:00:00-05:00,2025-11-30 08:00:00+00:00,2025-11-30 01:33:10-05:00,2025-11-30 06:33:10+00:00,2025-11-30 01:56:00-05:00,2025-11-30 06:56:00+00:00,West,1284.6
2025-11-30 03:00:00-05:00,2025-11-30 08:00:00+00:00,2025-11-30 04:00:00-05:00,2025-11-30 09:00:00+00:00,2025-11-30 02:33:10-05:00,2025-11-30 07:33:10+00:00,2025-11-30 02:56:00-05:00,2025-11-30 07:56:00+00:00,West,1330.6
2025-11-30 04:00:00-05:00,2025-11-30 09:00:00+00:00,2025-11-30 05:00:00-05:00,2025-11-30 10:00:00+00:00,2025-11-30 03:33:09-05:00,2025-11-30 08:33:09+00:00,2025-11-30 03:56:00-05:00,2025-11-30 08:56:00+00:00,West,1344.8
2025-11-30 05:00:00-05:00,2025-11-30 10:00:00+00:00,2025-11-30 06:00:00-05:00,2025-11-30 11:00:00+00:00,2025-11-30 04:33:09-05:00,2025-11-30 09:33:09+00:00,2025-11-30 04:56:00-05:00,2025-11-30 09:56:00+00:00,West,1400.2
2025-11-30 06:00:00-05:00,2025-11-30 11:00:00+00:00,2025-11-30 07:00:00-05:00,2025-11-30 12:00:00+00:00,2025-11-30 05:33:09-05:00,2025-11-30 10:33:09+00:00,2025-11-30 05:56:00-05:00,2025-11-30 10:56:00+00:00,West,1433.6
2025-11-30 07:00:00-05:00,2025-11-30 12:00:00+00:00,2025-11-30 08:00:00-05:00,2025-11-30 13:00:00+00:00,2025-11-30 06:33:09-05:00,2025-11-30 11:33:09+00:00,2025-11-30 06:56:00-05:00,2025-11-30 11:56:00+00:00,West,1425.1
2025-11-30 08:00:00-05:00,2025-11-30 13:00:00+00:00,2025-11-30 09:00:00-05:00,2025-11-30 14:00:00+00:00,2025-11-30 07:33:09-05:00,2025-11-30 12:33:09+00:00,2025-11-30 07:56:00-05:00,2025-11-30 12:56:00+00:00,West,1429.3
2025-11-30 09:00:00-05:00,2025-11-30 14:00:00+00:00,2025-11-30 10:00:00-05:00,2025-11-30 15:00:00+00:00,2025-11-30 08:33:09-05:00,2025-11-30 13:33:09+00:00,2025-11-30 08:56:00-05:00,2025-11-30 13:56:00+00:00,West,1426.3
2025-11-30 10:00:00-05:00,2025-11-30 15:00:00+00:00,2025-11-30 11:00:00-05:00,2025-11-30 16:00:00+00:00,2025-11-30 09:33:09-05:00,2025-11-30 14:33:09+00:00,2025-11-30 09:56:00-05:00,2025-11-30 14:56:00+00:00,West,1425.4
2025-11-30 11:00:00-05:00,2025-11-30 16:00:00+00:00,2025-11-30 12:00:00-05:00,2025-11-30 17:00:00+00:00,2025-11-30 10:33:11-05:00,2025-11-30 15:33:11+00:00,2025-11-30 10:56:00-05:00,2025-11-30 15:56:00+00:00,West,1437.1
2025-11-30 12:00:00-05:00,2025-11-30 17:00:00+00:00,2025-11-30 13:00:00-05:00,2025-11-30 18:00:00+00:00,2025-11-30 11:33:10-05:00,2025-11-30 16:33:10+00:00,2025-11-30 11:56:00-05:00,2025-11-30 16:56:00+00:00,West,1441.1
2025-11-30 13:00:00-05:00,2025-11-30 18:00:00+00:00,2025-11-30 14:00:00-05:00,2025-11-30 19:00:00+00:00,2025-11-30 12:33:10-05:00,2025-11-30 17:33:10+00:00,2025-11-30 12:56:00-05:00,2025-11-30 17:56:00+00:00,West,1442.6
2025-11-30 14:00:00-05:00,2025-11-30 19:00:00+00:00,2025-11-30 15:00:00-05:00,2025-11-30 20:00:00+00:00,2025-11-30 13:33:10-05:00,2025-11-30 18:33:10+00:00,2025-11-30 13:56:00-05:00,2025-11-30 18:56:00+00:00,West,1425.3
2025-11-30 15:00:00-05:00,2025-11-30 20:00:00+00:00,2025-11-30 16:00:00-05:00,2025-11-30 21:00:00+00:00,2025-11-30 14:33:10-05:00,2025-11-30 19:33:10+00:00,2025-11-30 14:56:00-05:00,2025-11-30 19:56:00+00:00,West,1403.8
2025-11-30 16:00:00-05:00,2025-11-30 21:00:00+00:00,2025-11-30 17:00:00-05:00,2025-11-30 22:00:00+00:00,2025-11-30 15:33:10-05:00,2025-11-30 20:33:10+00:00,2025-11-30 15:56:00-05:00,2025-11-30 20:56:00+00:00,West,1416.4
2025-11-30 17:00:00-05:00,2025-11-30 22:00:00+00:00,2025-11-30 18:00:00-05:00,2025-11-30 23:00:00+00:00,2025-11-30 16:33:09-05:00,2025-11-30 21:33:09+00:00,2025-11-30 16:56:00-05:00,2025-11-30 21:56:00+00:00,West,1386.3
2025-11-30 18:00:00-05:00,2025-11-30 23:00:00+00:00,2025-11-30 19:00:00-05:00,2025-12-01 00:00:00+00:00,2025-11-30 17:33:09-05:00,2025-11-30 22:33:09+00:00,2025-11-30 17:56:00-05:00,2025-11-30 22:56:00+00:00,West,1354.4
2025-11-30 19:00:00-05:00,2025-12-01 00:00:00+00:00,2025-11-30 20:00:00-05:00,2025-12-01 01:00:00+00:00,2025-11-30 18:33:09-05:00,2025-11-30 23:33:09+00:00,2025-11-30 18:56:00-05:00,2025-11-30 23:56:00+00:00,West,1313.1
2025-11-30 20:00:00-05:00,2025-12-01 01:00:00+00:00,2025-11-30 21:00:00-05:00,2025-12-01 02:00:00+00:00,2025-11-30 19:33:09-05:00,2025-12-01 00:33:09+00:00,2025-11-30 19:56:00-05:00,2025-12-01 00:56:00+00:00,West,1075.1
2025-11-30 21:00:00-05:00,2025-12-01 02:00:00+00:00,2025-11-30 22:00:00-05:00,2025-12-01 03:00:00+00:00,2025-11-30 20:33:10-05:00,2025-12-01 01:33:10+00:00,2025-11-30 20:56:00-05:00,2025-12-01 01:56:00+00:00,West,1022.8
2025-11-30 22:00:00-05:00,2025-12-01 03:00:00+00:00,2025-11-30 23:00:00-05:00,2025-12-01 04:00:00+00:00,2025-11-30 21:33:09-05:00,2025-12-01 02:33:09+00:00,2025-11-30 21:56:00-05:00,2025-12-01 02:56:00+00:00,West,1148.7
2025-11-30 23:00:00-05:00,2025-12-01 04:00:00+00:00,2025-12-01 00:00:00-05:00,2025-12-01 05:00:00+00:00,2025-11-30 22:49:44-05:00,2025-12-01 03:49:44+00:00,2025-11-30 22:56:00-05:00,2025-12-01 03:56:00+00:00,West,1059.4
2025-12-01 00:00:00-05:00,2025-12-01 05:00:00+00:00,2025-12-01 01:00:00-05:00,2025-12-01 06:00:00+00:00,2025-11-30 23:33:09-05:00,2025-12-01 04:33:09+00:00,2025-11-30 23:56:00-05:00,2025-12-01 04:56:00+00:00,West,1012.0
2025-12-01 01:00:00-05:00,2025-12-01 06:00:00+00:00,2025-12-01 02:00:00-05:00,2025-12-01 07:00:00+00:00,2025-12-01 00:33:10-05:00,2025-12-01 05:33:10+00:00,2025-12-01 00:56:00-05:00,2025-12-01 05:56:00+00:00,West,552.3
2025-12-01 02:00:00-05:00,2025-12-01 07:00:00+00:00,2025-12-01 03:00:00-05:00,2025-12-01 08:00:00+00:00,2025-12-01 01:33:09-05:00,2025-12-01 06:33:09+00:00,2025-12-01 01:56:00-05:00,2025-12-01 06:56:00+00:00,West,656.8
2025-12-01 03:00:00-05:00,2025-12-01 08:00:00+00:00,2025-12-01 04:00:00-05:00,2025-12-01 09:00:00+00:00,2025-12-01 02:33:09-05:00,2025-12-01 07:33:09+00:00,2025-12-01 02:56:00-05:00,2025-12-01 07:56:00+00:00,West,554.7
2025-12-01 04:00:00-05:00,2025-12-01 09:00:00+00:00,2025-12-01 05:00:00-05:00,2025-12-01 10:00:00+00:00,2025-12-01 03:49:45-05:00,2025-12-01 08:49:45+00:00,2025-12-01 03:56:00-05:00,2025-12-01 08:56:00+00:00,West,322.8
2025-12-01 05:00:00-05:00,2025-12-01 10:00:00+00:00,2025-12-01 06:00:00-05:00,2025-12-01 11:00:00+00:00,2025-12-01 04:33:20-05:00,2025-12-01 09:33:20+00:00,2025-12-01 04:56:00-05:00,2025-12-01 09:56:00+00:00,West,217.9
2025-12-01 06:00:00-05:00,2025-12-01 11:00:00+00:00,2025-12-01 07:00:00-05:00,2025-12-01 12:00:00+00:00,2025-12-01 05:33:15-05:00,2025-12-01 10:33:15+00:00,2025-12-01 05:56:00-05:00,2025-12-01 10:56:00+00:00,West,222.1
2025-12-01 07:00:00-05:00,2025-12-01 12:00:00+00:00,2025-12-01 08:00:00-05:00,2025-12-01 13:00:00+00:00,2025-12-01 06:33:16-05:00,2025-12-01 11:33:16+00:00,2025-12-01 06:56:00-05:00,2025-12-01 11:56:00+00:00,West,175.4
2025-12-01 08:00:00-05:00,2025-12-01 13:00:00+00:00,2025-12-01 09:00:00-05:00,2025-12-01 14:00:00+00:00,2025-12-01 07:33:15-05:00,2025-12-01 12:33:15+00:00,2025-12-01 07:56:00-05:00,2025-12-01 12:56:00+00:00,West,97.7
2025-12-01 09:00:00-05:00,2025-12-01 14:00:00+00:00,2025-12-01 10:00:00-05:00,2025-12-01 15:00:00+00:00,2025-12-01 08:33:20-05:00,2025-12-01 13:33:20+00:00,2025-12-01 08:56:00-05:00,2025-12-01 13:56:00+00:00,West,43.6
2025-12-01 10:00:00-05:00,2025-12-01 15:00:00+00:00,2025-12-01 11:00:00-05:00,2025-12-01 16:00:00+00:00,2025-12-01 09:33:20-05:00,2025-12-01 14:33:20+00:00,2025-12-01 09:56:00-05:00,2025-12-01 14:56:00+00:00,West,27.9
2025-12-01 11:00:00-05:00,2025-12-01 16:00:00+00:00,2025-12-01 12:00:00-05:00,2025-12-01 17:00:00+00:00,2025-12-01 10:33:20-05:00,2025-12-01 15:33:20+00:00,2025-12-01 10:56:00-05:00,2025-12-01 15:56:00+00:00,West,9.7
2025-12-01 12:00:00-05:00,2025-12-01 17:00:00+00:00,2025-12-01 13:00:00-05:00,2025-12-01 18:00:00+00:00,2025-12-01 11:33:20-05:00,2025-12-01 16:33:20+00:00,2025-12-01 11:56:00-05:00,2025-12-01 16:56:00+00:00,West,13.2
2025-12-01 13:00:00-05:00,2025-12-01 18:00:00+00:00,2025-12-01 14:00:00-05:00,2025-12-01 19:00:00+00:00,2025-12-01 12:33:17-05:00,2025-12-01 17:33:17+00:00,2025-12-01 12:56:00-05:00,2025-12-01 17:56:00+00:00,West,5.8
2025-12-01 14:00:00-05:00,2025-12-01 19:00:00+00:00,2025-12-01 15:00:00-05:00,2025-12-01 20:00:00+00:00,2025-12-01 13:33:19-05:00,2025-12-01 18:33:19+00:00,2025-12-01 13:56:00-05:00,2025-12-01 18:56:00+00:00,West,7.9
2025-12-01 15:00:00-05:00,2025-12-01 20:00:00+00:00,2025-12-01 16:00:00-05:00,2025-12-01 21:00:00+00:00,2025-12-01 14:33:19-05:00,2025-12-01 19:33:19+00:00,2025-12-01 14:56:00-05:00,2025-12-01 19:56:00+00:00,West,7.5
2025-12-01 16:00:00-05:00,2025-12-01 21:00:00+00:00,2025-12-01 17:00:00-05:00,2025-12-01 22:00:00+00:00,2025-12-01 15:33:19-05:00,2025-12-01 20:33:19+00:00,2025-12-01 15:56:00-05:00,2025-12-01 20:56:00+00:00,West,8.5
2025-12-01 17:00:00-05:00,2025-12-01 22:00:00+00:00,2025-12-01 18:00:00-05:00,2025-12-01 23:00:00+00:00,2025-12-01 16:33:20-05:00,2025-12-01 21:33:20+00:00,2025-12-01 16:56:00-05:00,2025-12-01 21:56:00+00:00,West,9.0
2025-12-01 18:00:00-05:00,2025-12-01 23:00:00+00:00,2025-12-01 19:00:00-05:00,2025-12-02 00:00:00+00:00,2025-12-01 17:33:20-05:00,2025-12-01 22:33:20+00:00,2025-12-01 17:56:00-05:00,2025-12-01 22:56:00+00:00,West,9.4
2025-12-01 19:00:00-05:00,2025-12-02 00:00:00+00:00,2025-12-01 20:00:00-05:00,2025-12-02 01:00:00+00:00,2025-12-01 18:33:15-05:00,2025-12-01 23:33:15+00:00,2025-12-01 18:56:00-05:00,2025-12-01 23:56:00+00:00,West,6.0
2025-12-01 20:00:00-05:00,2025-12-02 01:00:00+00:00,2025-12-01 21:00:00-05:00,2025-12-02 02:00:00+00:00,2025-12-01 19:33:19-05:00,2025-12-02 00:33:19+00:00,2025-12-01 19:56:00-05:00,2025-12-02 00:56:00+00:00,West,9.9
2025-12-01 21:00:00-05:00,2025-12-02 02:00:00+00:00,2025-12-01 22:00:00-05:00,2025-12-02 03:00:00+00:00,2025-12-01 20:33:15-05:00,2025-12-02 01:33:15+00:00,2025-12-01 20:56:00-05:00,2025-12-02 01:56:00+00:00,West,11.7
2025-12-01 22:00:00-05:00,2025-12-02 03:00:00+00:00,2025-12-01 23:00:00-05:00,2025-12-02 04:00:00+00:00,2025-12-01 21:33:10-05:00,2025-12-02 02:33:10+00:00,2025-12-01 21:56:00-05:00,2025-12-02 02:56:00+00:00,West,20.0
2025-12-01 23:00:00-05:00,2025-12-02 04:00:00+00:00,2025-12-02 00:00:00-05:00,2025-12-02 05:00:00+00:00,2025-12-01 22:33:09-05:00,2025-12-02 03:33:09+00:00,2025-12-01 22:56:00-05:00,2025-12-02 03:56:00+00:00,West,50.4
2025-12-02 00:00:00-05:00,2025-12-02 05:00:00+00:00,2025-12-02 01:00:00-05:00,2025-12-02 06:00:00+00:00,2025-12-01 23:33:09-05:00,2025-12-02 04:33:09+00:00,2025-12-01 23:56:00-05:00,2025-12-02 04:56:00+00:00,West,57.5
2025-12-02 01:00:00-05:00,2025-12-02 06:00:00+00:00,2025-12-02 02:00:00-05:00,2025-12-02 07:00:00+00:00,2025-12-02 00:33:12-05:00,2025-12-02 05:33:12+00:00,2025-12-02 00:56:00-05:00,2025-12-02 05:56:00+00:00,West,40.1
2025-12-02 02:00:00-05:00,2025-12-02 07:00:00+00:00,2025-12-02 03:00:00-05:00,2025-12-02 08:00:00+00:00,2025-12-02 01:33:14-05:00,2025-12-02 06:33:14+00:00,2025-12-02 01:56:00-05:00,2025-12-02 06:56:00+00:00,West,72.3
2025-12-02 03:00:00-05:00,2025-12-02 08:00:00+00:00,2025-12-02 04:00:00-05:00,2025-12-02 09:00:00+00:00,2025-12-02 02:33:09-05:00,2025-12-02 07:33:09+00:00,2025-12-02 02:56:00-05:00,2025-12-02 07:56:00+00:00,West,93.0
2025-12-02 04:00:00-05:00,2025-12-02 09:00:00+00:00,2025-12-02 05:00:00-05:00,2025-12-02 10:00:00+00:00,2025-12-02 03:33:20-05:00,2025-12-02 08:33:20+00:00,2025-12-02 03:56:00-05:00,2025-12-02 08:56:00+00:00,West,134.6
2025-12-02 05:00:00-05:00,2025-12-02 10:00:00+00:00,2025-12-02 06:00:00-05:00,2025-12-02 11:00:00+00:00,2025-12-02 04:33:19-05:00,2025-12-02 09:33:19+00:00,2025-12-02 04:56:00-05:00,2025-12-02 09:56:00+00:00,West,140.4
2025-12-02 06:00:00-05:00,2025-12-02 11:00:00+00:00,2025-12-02 07:00:00-05:00,2025-12-02 12:00:00+00:00,2025-12-02 05:33:20-05:00,2025-12-02 10:33:20+00:00,2025-12-02 05:56:00-05:00,2025-12-02 10:56:00+00:00,West,123.8
2025-12-02 07:00:00-05:00,2025-12-02 12:00:00+00:00,2025-12-02 08:00:00-05:00,2025-12-02 13:00:00+00:00,2025-12-02 06:33:19-05:00,2025-12-02 11:33:19+00:00,2025-12-02 06:56:00-05:00,2025-12-02 11:56:00+00:00,West,175.1
